date,low_temp,high_temp,ave_temp
2011/1/1,2.2,10.8,6.6
2011/1/2,4.1,11,7
2011/1/3,3.1,9.2,5.9
2011/1/4,3.3,9.8,6.3
2011/1/5,2.8,11,7.3
2011/1/6,3.1,10.8,6.5
2011/1/7,1.8,7.3,4
2011/1/8,1,10,5.9
2011/1/9,0.6,12.2,6.1
2011/1/10,1.4,6.1,3.4
2011/1/11,0.5,6.4,3.8
2011/1/12,1.9,9.5,5.1
2011/1/13,2.4,7.7,4.4
2011/1/14,0,7.3,3.8
2011/1/15,0.2,7.4,4
2011/1/16,-1.1,5.9,2.2
2011/1/17,-0.2,11,5
2011/1/18,0.1,10.6,5.5
2011/1/19,1.7,10.6,6.3
2011/1/20,2.2,10.1,5.4
2011/1/21,2.3,8.5,5
2011/1/22,2.6,10.4,6
2011/1/23,2.4,9.4,5.7
2011/1/24,2.5,8.2,5.1
2011/1/25,2.9,10.2,5.9
2011/1/26,1.4,9.7,5.3
2011/1/27,0.9,10.5,5.5
2011/1/28,0.4,8,3.7
2011/1/29,1.4,7.6,4.2
2011/1/30,0.6,6.1,2.9
2011/1/31,-1,7.4,2.9
2011/2/1,-0.8,12.7,5.9
2011/2/2,2.4,9,5.8
2011/2/3,2,11.9,7.4
2011/2/4,3.8,13.8,8.8
2011/2/5,3.8,11.4,8.1
2011/2/6,5.5,12.2,8.3
2011/2/7,4.5,13.8,8.2
2011/2/8,3.5,7.8,5.8
2011/2/9,1.2,9.1,5
2011/2/10,4.1,9.6,6.5
2011/2/11,0.8,5.5,2
2011/2/12,0.8,3.9,2.1
2011/2/13,-0.2,8.7,4.7
2011/2/14,0.3,6.6,3.3
2011/2/15,0.7,10.3,5.3
2011/2/16,1.6,12.2,6.8
2011/2/17,5.6,14.6,10
2011/2/18,5.3,14.5,9.1
2011/2/19,3.7,8.7,6.1
2011/2/20,5,9.1,7
2011/2/21,4.6,9.9,7.1
2011/2/22,3.1,11.2,6.5
2011/2/23,3.9,13,8.4
2011/2/24,8,14.2,11.4
2011/2/25,6.8,20.8,14.1
2011/2/26,3.8,10.8,7.2
2011/2/27,4.1,18.7,10.4
2011/2/28,2.2,9.5,4.9
2011/3/1,4.4,7.8,5.8
2011/3/2,2.6,10.3,6.8
2011/3/3,1.8,8.1,4.4
2011/3/4,1.9,8.3,4.6
2011/3/5,1.6,11.5,7.4
2011/3/6,2.9,15,9.3
2011/3/7,1,9.3,4.5
2011/3/8,2.6,10,6.9
2011/3/9,3.7,12,7.4
2011/3/10,2.7,10,6.2
2011/3/11,2.9,11.3,6.5
2011/3/12,2.3,12.9,8.2
2011/3/13,5.2,15.9,11.3
2011/3/14,6.7,20.2,14.1
2011/3/15,9.2,14,10.9
2011/3/16,3.5,13,7.5
2011/3/17,1.8,8.9,4.6
2011/3/18,1.2,10.1,6.1
2011/3/19,6.7,18.2,12.3
2011/3/20,9.4,17,13.7
2011/3/21,7.3,13.4,9.6
2011/3/22,5.7,7.6,6.9
2011/3/23,2.7,10,6.4
2011/3/24,2.9,8.1,5.4
2011/3/25,3.5,13.4,8.1
2011/3/26,4.3,11.6,7.4
2011/3/27,2.9,12,7.4
2011/3/28,4.4,12.7,8.6
2011/3/29,5.2,15.3,10.9
2011/3/30,6.7,16.5,11.6
2011/3/31,5.8,15.5,9.7
2011/4/1,6.6,15.7,11.2
2011/4/2,9.1,18.4,13.4
2011/4/3,6.9,9.9,7.9
2011/4/4,5.9,13.9,9
2011/4/5,4.3,15.4,10.1
2011/4/6,7.7,19.1,13.7
2011/4/7,10.3,20.6,15.7
2011/4/8,15.5,18.7,17.2
2011/4/9,12.3,18,16.1
2011/4/10,10.3,17.7,13.7
2011/4/11,8.6,19.3,13.7
2011/4/12,7.6,15.7,11.4
2011/4/13,7.1,20.5,14.3
2011/4/14,11.1,22.1,16.7
2011/4/15,13.7,22.5,18.4
2011/4/16,12.9,24.6,18.6
2011/4/17,9.6,17.6,13.6
2011/4/18,12.5,17.4,14.9
2011/4/19,7.3,18.1,10.8
2011/4/20,6.5,16.7,10.9
2011/4/21,8.8,16.2,12.4
2011/4/22,11.4,18.8,15.5
2011/4/23,14.8,17.9,16.5
2011/4/24,11.4,20,16.1
2011/4/25,10.9,20.1,15
2011/4/26,11.3,21,16.2
2011/4/27,14.9,24.4,20.1
2011/4/28,14.3,24.8,19.8
2011/4/29,12,19.1,15.1
2011/4/30,12.3,22.2,17.6
2011/5/1,15.4,21.1,18.4
2011/5/2,14.4,24.2,19.6
2011/5/3,13.5,18.2,15.8
2011/5/4,13.3,21.7,17.3
2011/5/5,13,17.2,15.1
2011/5/6,12.4,19.6,16
2011/5/7,15.4,18.4,17
2011/5/8,14.5,25.9,20.6
2011/5/9,14.8,23.8,19.7
2011/5/10,18.4,27.2,22.8
2011/5/11,13.9,18.5,15.2
2011/5/12,13.9,16.8,15.6
2011/5/13,16.1,24.4,19.8
2011/5/14,14.3,25.1,20.1
2011/5/15,13.9,25.6,20.5
2011/5/16,16.9,23.5,20.3
2011/5/17,15.3,21.7,18.2
2011/5/18,15.2,23.7,19.4
2011/5/19,15.4,25.7,20.9
2011/5/20,18.2,26.7,22
2011/5/21,19.3,27.6,22.8
2011/5/22,15.2,29.6,20.8
2011/5/23,12.8,18.3,15.6
2011/5/24,12.2,18.1,14.6
2011/5/25,12.9,23.8,18.7
2011/5/26,16.1,22.3,19.3
2011/5/27,17.1,20.6,18.8
2011/5/28,17.1,19.7,18.4
2011/5/29,16.2,19.1,18
2011/5/30,16.1,21.7,17.4
2011/5/31,12.2,18.7,15.2
2011/6/1,12.1,18.5,15.2
2011/6/2,14.3,17.4,16
2011/6/3,15.2,24,19.8
2011/6/4,18.8,26.3,22.1
2011/6/5,18.3,25.7,22.2
2011/6/6,17.4,28.6,22.9
2011/6/7,20.2,24,21.6
2011/6/8,17.4,22.7,19.7
2011/6/9,18.3,25.6,21.8
2011/6/10,20.6,24.9,22.8
2011/6/11,20.9,25.1,22.2
2011/6/12,20.8,26.2,23.2
2011/6/13,18.2,23.5,20.9
2011/6/14,19.7,24.6,21.7
2011/6/15,19.6,23.5,21.3
2011/6/16,18.4,23.7,21.1
2011/6/17,17.7,21,19.2
2011/6/18,18.8,22.2,20.3
2011/6/19,19.4,24.5,21.8
2011/6/20,21.5,26.5,23.9
2011/6/21,23,29.8,25.5
2011/6/22,21.8,31.9,27.2
2011/6/23,25.7,32.2,28.2
2011/6/24,26.1,32.7,29.1
2011/6/25,20.4,27.9,24.3
2011/6/26,19.8,22.7,21.3
2011/6/27,20.4,23.8,22.3
2011/6/28,22.7,31.9,27.3
2011/6/29,25.3,35.1,29.8
2011/6/30,25.2,33.6,28.7
2011/7/1,24.8,33.9,28.7
2011/7/2,24.4,28.9,26.5
2011/7/3,24.1,31.1,27.6
2011/7/4,26.9,34.3,29.6
2011/7/5,24.3,32.3,28
2011/7/6,25.4,32.5,28
2011/7/7,23.6,29.7,26.8
2011/7/8,26.5,31.4,28.6
2011/7/9,27.3,32.5,29.4
2011/7/10,26.4,33.6,29.3
2011/7/11,26.1,33.8,29.2
2011/7/12,26.2,32.3,28.7
2011/7/13,26.4,32.7,28.6
2011/7/14,25.9,33.4,28.9
2011/7/15,25.9,33.7,29.4
2011/7/16,26.4,33.3,29
2011/7/17,26.1,34.1,29.6
2011/7/18,27.4,34.8,30.1
2011/7/19,26.5,28.7,27.9
2011/7/20,21.1,28.7,25.9
2011/7/21,18.2,23.6,20.7
2011/7/22,18,24.2,21
2011/7/23,18.9,27.5,23.1
2011/7/24,22.7,30.3,26
2011/7/25,25.1,31.5,27.6
2011/7/26,25.4,30.4,27.5
2011/7/27,25.5,31.8,28.3
2011/7/28,24.1,29.6,26.4
2011/7/29,25,29.4,26.5
2011/7/30,23.1,29.7,25.7
2011/7/31,22.2,25.1,23.5
2011/8/1,22.1,27.3,24.5
2011/8/2,22,29.1,25.5
2011/8/3,24.4,29.3,26.1
2011/8/4,24.3,31.1,27.4
2011/8/5,25.1,31.2,27.8
2011/8/6,26,32.3,29
2011/8/7,26,34.5,28.9
2011/8/8,25.5,33.2,29.3
2011/8/9,27.4,33.9,30.2
2011/8/10,27.4,34.6,30.5
2011/8/11,28.2,35.2,31
2011/8/12,28.1,35.1,31.2
2011/8/13,27.2,34.5,30
2011/8/14,27.7,33.6,30
2011/8/15,27.4,33.2,30.3
2011/8/16,27.4,33.6,30.3
2011/8/17,27.5,33.8,30.7
2011/8/18,28.7,36.1,31.9
2011/8/19,22,30.9,25.3
2011/8/20,22.3,25.8,23.7
2011/8/21,19.3,23.5,20.6
2011/8/22,19.5,22.9,21.2
2011/8/23,21.4,30.9,25.9
2011/8/24,25.6,32,28.1
2011/8/25,25.1,29.3,27.2
2011/8/26,22.9,31.9,26.2
2011/8/27,21.9,27.5,24.3
2011/8/28,22.1,29.8,25.6
2011/8/29,23.1,29.8,26
2011/8/30,22.7,31.7,26.3
2011/8/31,21.6,30.4,26.4
2011/9/1,26,31.9,28.5
2011/9/2,24.9,31.9,28.5
2011/9/3,24.3,30.4,28
2011/9/4,25.6,29.4,27.2
2011/9/5,24.5,29,26.5
2011/9/6,21.8,29.3,24.5
2011/9/7,20.3,29.4,24.9
2011/9/8,21.8,29.7,25.7
2011/9/9,24.1,31.4,27.8
2011/9/10,25.6,32.3,28.4
2011/9/11,25.8,30.9,27.7
2011/9/12,25.7,32.5,28.3
2011/9/13,25.6,32.3,28.3
2011/9/14,25.2,32.3,28.3
2011/9/15,25.7,32.4,28.3
2011/9/16,25,31.7,28.2
2011/9/17,25.5,31.4,28
2011/9/18,26.2,31.7,28.5
2011/9/19,19.5,31.1,25.7
2011/9/20,18.7,21.5,19.9
2011/9/21,17.3,26.3,22.2
2011/9/22,18.5,29.5,23.4
2011/9/23,19,22.5,20.3
2011/9/24,15.9,24.8,20.5
2011/9/25,17.5,23.5,20.2
2011/9/26,17.5,20.2,18.9
2011/9/27,18.1,23.7,20.2
2011/9/28,16.7,24.3,20.5
2011/9/29,17.8,25.7,21.9
2011/9/30,19.3,29.6,24.6
2011/10/1,19.6,25.1,22.2
2011/10/2,17.4,20.1,18.5
2011/10/3,15.9,22.9,18.8
2011/10/4,14.9,22.2,18.5
2011/10/5,14.4,19,15.9
2011/10/6,15.9,25.5,20.4
2011/10/7,17.9,25.6,21.1
2011/10/8,16.5,23.2,19.7
2011/10/9,17,22.8,20.1
2011/10/10,17.5,24.3,20.4
2011/10/11,18.1,25.2,21.2
2011/10/12,17.5,23.4,20.5
2011/10/13,16.9,23.7,20.5
2011/10/14,17.4,25.4,21.2
2011/10/15,21.6,26.9,24.3
2011/10/16,20.6,29.7,24.8
2011/10/17,18.5,24.6,21.5
2011/10/18,16.5,21.1,19.1
2011/10/19,14.9,17.5,15.9
2011/10/20,14,20.8,17.7
2011/10/21,16.5,21.2,18.3
2011/10/22,16.3,23,19.5
2011/10/23,20.4,25.9,22.7
2011/10/24,19.4,22.7,20.7
2011/10/25,18.4,26.9,21.8
2011/10/26,13.4,20.3,16.7
2011/10/27,11.7,19.3,15.2
2011/10/28,11.2,19.9,15.5
2011/10/29,11.6,20.9,16
2011/10/30,14.4,19.6,16.9
2011/10/31,15.3,23.4,18.7
2011/11/1,14.3,21.4,17.7
2011/11/2,12.9,21,17.2
2011/11/3,15.6,21.3,18.4
2011/11/4,14.8,22,18.4
2011/11/5,15.2,22.2,18.9
2011/11/6,17.2,19.5,18.1
2011/11/7,15.9,22.7,18.6
2011/11/8,13.9,17.8,15.7
2011/11/9,11.7,16.6,14.3
2011/11/10,11.9,16.2,14.1
2011/11/11,11.2,14.4,12.4
2011/11/12,12.9,20.4,16.4
2011/11/13,13.6,21.7,17.8
2011/11/14,13.2,20.7,16.9
2011/11/15,11.8,16.4,14
2011/11/16,9.7,15.8,12.6
2011/11/17,9.5,19.7,14.5
2011/11/18,10.5,14.3,12.6
2011/11/19,12.1,22,16.3
2011/11/20,13.5,22.1,17.4
2011/11/21,9.3,16.5,12.6
2011/11/22,7.2,14.7,11.1
2011/11/23,8.6,15.6,12.4
2011/11/24,9.5,18.6,13.3
2011/11/25,8.1,15.7,11.4
2011/11/26,7.4,13.7,10.9
2011/11/27,7.2,14.9,11
2011/11/28,8.8,14.7,12.1
2011/11/29,11.7,17.7,14.4
2011/11/30,11.2,19.4,14.6
2011/12/1,5.5,11.6,7.8
2011/12/2,4.2,7.4,6.1
2011/12/3,6.7,18.9,11.1
2011/12/4,10.3,16.3,13.4
2011/12/5,8.3,16.3,11
2011/12/6,6.5,9.8,8
2011/12/7,6.7,13,9.8
2011/12/8,6.5,9.3,8
2011/12/9,2.7,7.4,5.5
2011/12/10,2.4,11.4,7.3
2011/12/11,2.6,14,8.1
2011/12/12,4.6,15,9.7
2011/12/13,6.4,13.5,9.7
2011/12/14,5.2,9.9,7.9
2011/12/15,5.2,16.5,10.4
2011/12/16,4.1,12.8,9
2011/12/17,2.8,10.4,6.1
2011/12/18,2,11.9,7
2011/12/19,3.4,9.5,6.5
2011/12/20,4,11.1,7
2011/12/21,2.9,8.5,5.8
2011/12/22,3.9,8,5.8
2011/12/23,3.8,8.2,6
2011/12/24,2.9,8.8,5.5
2011/12/25,2.1,8.7,5.2
2011/12/26,1.5,9.1,4.9
2011/12/27,1.8,9.2,5.2
2011/12/28,3.9,9.3,6.2
2011/12/29,2.1,10,6
2011/12/30,3.9,9.7,6.2
2011/12/31,1.8,10,5.6
2012/1/1,2.9,9.2,5.7
2012/1/2,3,10.9,6
2012/1/3,3.8,10.4,6.6
2012/1/4,2,9.4,5.4
2012/1/5,1.9,9.7,5.5
2012/1/6,2.9,9.8,6.3
2012/1/7,3.1,9.1,5.7
2012/1/8,2.6,9.6,5.8
2012/1/9,2.8,9.4,5.9
2012/1/10,2.5,9.8,6.7
2012/1/11,2.1,11.1,5.8
2012/1/12,0.7,7.2,3.8
2012/1/13,0,11,5.6
2012/1/14,2.5,8.9,5.1
2012/1/15,2.3,6.5,4.5
2012/1/16,3,5.6,4.5
2012/1/17,2.7,7.9,4.9
2012/1/18,1.5,9.1,5.4
2012/1/19,2.5,10.2,6.2
2012/1/20,1.9,5.7,2.8
2012/1/21,2.7,3.7,3.4
2012/1/22,3.2,8,5.3
2012/1/23,0.6,8.2,5
2012/1/24,0.8,5,3
2012/1/25,-0.1,9.3,4.1
2012/1/26,0.5,6.4,3.2
2012/1/27,-1,8,3.2
2012/1/28,-0.1,6.1,2.6
2012/1/29,1,6.8,2.9
2012/1/30,1.2,6.4,3.7
2012/1/31,0.2,8.1,4.1
2012/2/1,0.1,12.4,6
2012/2/2,0.7,6,2.6
2012/2/3,-1,6.7,2.8
2012/2/4,-1,10.8,5.5
2012/2/5,2.6,9,6.1
2012/2/6,3.8,5.9,4.9
2012/2/7,5,10,7.7
2012/2/8,3.8,9.9,6.6
2012/2/9,0.4,8.1,4.7
2012/2/10,2.1,9.4,5.7
2012/2/11,1.1,9.1,5.4
2012/2/12,1.2,9.5,5
2012/2/13,1.8,9.2,5.8
2012/2/14,3.7,6.9,5.2
2012/2/15,4.9,12.7,7.6
2012/2/16,1.7,5.6,3.3
2012/2/17,1.1,8.8,3.7
2012/2/18,0,6.4,2.5
2012/2/19,-0.6,7.6,3.3
2012/2/20,0.7,10.4,5.8
2012/2/21,2.9,12.6,8.1
2012/2/22,5.8,9.8,7.9
2012/2/23,5.1,11.5,7.8
2012/2/24,8.3,15.4,11.5
2012/2/25,3.6,10.2,5.8
2012/2/26,4,9.2,6
2012/2/27,1.9,9.2,4.7
2012/2/28,0.3,6.9,3.7
2012/2/29,0.7,5.4,2.3
2012/3/1,3.3,12.4,8.2
2012/3/2,4,10.4,7.3
2012/3/3,3.8,11.6,7.1
2012/3/4,3.5,6.6,5.5
2012/3/5,2.5,10.1,5.7
2012/3/6,8,15.1,11.4
2012/3/7,11,15.7,12.6
2012/3/8,7.9,11.1,9.6
2012/3/9,5.3,9.7,7.3
2012/3/10,2,7.6,5.3
2012/3/11,4.1,11.1,7.4
2012/3/12,2.9,12.6,7.2
2012/3/13,3.4,10.7,6.8
2012/3/14,3.2,10.4,7.2
2012/3/15,3.6,13.6,7.9
2012/3/16,3.3,11.1,7.7
2012/3/17,4.6,10.3,6.8
2012/3/18,6.5,11.8,9.6
2012/3/19,6.4,12.2,9.1
2012/3/20,4.2,12.1,8.2
2012/3/21,4.9,11.6,8.1
2012/3/22,4.2,14.8,10.1
2012/3/23,7.8,12.2,9.9
2012/3/24,5.9,11.6,8.4
2012/3/25,5.1,13.8,9.1
2012/3/26,4.6,12.1,8.2
2012/3/27,4.4,14,9.6
2012/3/28,5.9,17.1,11.2
2012/3/29,7,16.3,11.7
2012/3/30,11.6,19.4,15.3
2012/3/31,8.4,18.9,14.1
2012/4/1,5.8,14.7,10
2012/4/2,6.6,14.9,10.8
2012/4/3,9.7,17.7,14
2012/4/4,8.9,15.2,11.9
2012/4/5,10.2,20.8,14.8
2012/4/6,8,16,10.7
2012/4/7,5.1,13.8,8.8
2012/4/8,5.1,13.5,9.5
2012/4/9,8,23.8,16.6
2012/4/10,13.1,19.2,16.4
2012/4/11,12.8,18.3,15.7
2012/4/12,11.3,23,17.4
2012/4/13,12.7,23,17.2
2012/4/14,8.8,12.8,9.9
2012/4/15,8.7,16.3,11.8
2012/4/16,8.6,16.6,13.1
2012/4/17,12,19.1,14.9
2012/4/18,11.2,19.9,15
2012/4/19,11.8,17.6,14.2
2012/4/20,11.4,16.7,13.3
2012/4/21,10.1,14.6,11.8
2012/4/22,9.3,13.1,11.3
2012/4/23,10.5,15.7,13.4
2012/4/24,14.1,24.3,18.3
2012/4/25,15.6,22.6,18.4
2012/4/26,16.5,21.3,18.3
2012/4/27,15.7,17.6,16.6
2012/4/28,15.6,23.2,18.3
2012/4/29,14.9,26,20.6
2012/4/30,19,23.3,20.7
2012/5/1,19,22.8,20.5
2012/5/2,16.9,20.9,18.8
2012/5/3,16.7,19.2,17.9
2012/5/4,17.1,21.9,18.6
2012/5/5,16,26.2,21.2
2012/5/6,16,26.2,19.7
2012/5/7,14,22.2,18.5
2012/5/8,15.8,25,20.5
2012/5/9,15.7,22.4,19.3
2012/5/10,14.3,23.3,17.1
2012/5/11,13.8,21.9,17.4
2012/5/12,12.8,21,16.3
2012/5/13,11.9,22.3,17
2012/5/14,14.9,24.6,19.7
2012/5/15,17.2,20.6,18.7
2012/5/16,16.8,27.2,22
2012/5/17,18.2,26.9,21.6
2012/5/18,15.2,23.4,18.8
2012/5/19,14.7,25.2,20.3
2012/5/20,18.6,24.8,21.3
2012/5/21,16.5,23.9,20.2
2012/5/22,13.1,16.6,14.6
2012/5/23,13.3,25,18.7
2012/5/24,17.6,27.1,22
2012/5/25,18.3,22.1,20.4
2012/5/26,17.4,25,21
2012/5/27,19.3,27,22.5
2012/5/28,17.6,25,21.4
2012/5/29,16.9,25,20.7
2012/5/30,16.5,24,20.1
2012/5/31,17.2,24,20.3
2012/6/1,19.3,25.9,21.3
2012/6/2,18,25.9,21.6
2012/6/3,17,24.2,20.3
2012/6/4,17.7,26.5,22.1
2012/6/5,20.5,23.5,21.7
2012/6/6,17.3,21.5,19.4
2012/6/7,17.1,24.7,21.1
2012/6/8,19.5,27.8,23.5
2012/6/9,18,21.8,19
2012/6/10,18.2,27.9,21.9
2012/6/11,17.5,23.3,20
2012/6/12,15.8,18.7,16.9
2012/6/13,15.2,21,17.4
2012/6/14,15.7,23.6,18.6
2012/6/15,16,24.8,20.3
2012/6/16,19.3,21.5,20.2
2012/6/17,19.7,27.8,23.3
2012/6/18,22.2,27.6,24.5
2012/6/19,22.6,27.2,23.9
2012/6/20,22.4,30.2,26.9
2012/6/21,21.5,26.5,23.7
2012/6/22,18.2,23.1,21.1
2012/6/23,20.6,24.9,22.2
2012/6/24,19.6,26.1,22.6
2012/6/25,17.1,20,18.4
2012/6/26,15.8,23.6,19.5
2012/6/27,15.9,25.1,20.6
2012/6/28,19.4,25.3,22.5
2012/6/29,20.9,27.2,23.4
2012/6/30,20.4,27.5,23.3
2012/7/1,19.7,24.7,21.9
2012/7/2,19.3,27,22.8
2012/7/3,21.7,27.7,23.5
2012/7/4,21.1,29,24.8
2012/7/5,24.2,29.4,26.7
2012/7/6,22.8,28.8,25.3
2012/7/7,20.8,25.1,23
2012/7/8,19.9,26.6,22.6
2012/7/9,20.4,28.9,24.9
2012/7/10,23.4,31,26.5
2012/7/11,23.5,30.9,27
2012/7/12,25.6,27.4,26.7
2012/7/13,24.7,31,27.4
2012/7/14,24.7,33,28.6
2012/7/15,26.9,32.7,29.1
2012/7/16,27,33,29.5
2012/7/17,27,34.4,29.9
2012/7/18,25.7,32.1,28.5
2012/7/19,21.9,35.1,28.2
2012/7/20,18.2,22.2,20.5
2012/7/21,17.4,21.9,19.6
2012/7/22,18.8,23.3,20.8
2012/7/23,21,29,25.1
2012/7/24,23.8,31.8,27.8
2012/7/25,25.4,33.2,29.5
2012/7/26,26.8,35.4,30.8
2012/7/27,27.1,34.2,30
2012/7/28,27.5,33.3,30.1
2012/7/29,27.3,33.1,29.5
2012/7/30,27.3,33.3,29.6
2012/7/31,26.5,33.9,29
2012/8/1,27.1,33.1,29.4
2012/8/2,27.2,34.7,30.2
2012/8/3,27.3,34,29.8
2012/8/4,26.1,31.8,28.6
2012/8/5,26.6,34.2,29.8
2012/8/6,25.3,29.4,27.4
2012/8/7,25.5,32.4,28.7
2012/8/8,23.4,29.6,25.8
2012/8/9,22.9,30.2,25.9
2012/8/10,23.8,31.2,27.1
2012/8/11,27.2,31.6,28.8
2012/8/12,25.2,30.9,27.6
2012/8/13,26.3,34.5,29.8
2012/8/14,26.4,30.6,28.6
2012/8/15,25.9,33.4,29.1
2012/8/16,27.5,34.5,30.1
2012/8/17,27.5,35.7,30.5
2012/8/18,25.5,30.8,28
2012/8/19,26.4,33.1,29
2012/8/20,25,33,29.1
2012/8/21,26.5,34,29.7
2012/8/22,27,33.5,29.6
2012/8/23,26.8,34.2,30.1
2012/8/24,27,35.2,30
2012/8/25,27,34.4,29.9
2012/8/26,26.8,34.8,30.1
2012/8/27,27,35,30
2012/8/28,27.3,33.8,29.6
2012/8/29,26.7,32.5,29.1
2012/8/30,26.9,35.6,30.2
2012/8/31,27.6,33.8,29.6
2012/9/1,24.3,31.4,27.9
2012/9/2,23.7,28.6,25.8
2012/9/3,24.2,30.6,26.9
2012/9/4,24.1,31.4,27.3
2012/9/5,24.6,33.2,28.6
2012/9/6,23.7,32.9,27.3
2012/9/7,23.8,31.4,27.6
2012/9/8,25.8,32.5,28.1
2012/9/9,26.2,32.8,28.8
2012/9/10,26.3,33.1,28.9
2012/9/11,25.6,33.5,28.7
2012/9/12,24.4,32.9,28.1
2012/9/13,25.3,33.8,28.8
2012/9/14,26.4,32.1,28.8
2012/9/15,26.2,32.3,28.3
2012/9/16,26.1,31.7,28.3
2012/9/17,25.1,30.7,27.9
2012/9/18,24.8,31.8,28
2012/9/19,23.6,29.1,26.7
2012/9/20,24.8,31,27.6
2012/9/21,23.1,26.9,24.7
2012/9/22,20,25.2,22.3
2012/9/23,18.5,22.5,20.3
2012/9/24,19,28.1,23.2
2012/9/25,18,22.4,20.4
2012/9/26,18.7,25.5,21.8
2012/9/27,18.4,24.8,21.2
2012/9/28,19.6,25.1,22.3
2012/9/29,21.8,28.1,24.9
2012/9/30,22.3,29.5,25.7
2012/10/1,24.7,31,26.9
2012/10/2,21.8,26.5,23.7
2012/10/3,18.4,22.7,20.7
2012/10/4,18.3,27.3,22.5
2012/10/5,20.1,28.1,23.8
2012/10/6,20.7,27.9,24
2012/10/7,17.1,20.9,19.1
2012/10/8,17.7,23.1,19.8
2012/10/9,16.6,22.6,19.1
2012/10/10,15.6,23,19.2
2012/10/11,17.6,25,20.8
2012/10/12,16.9,24.7,20.9
2012/10/13,17.3,24.6,20.7
2012/10/14,16.2,19.5,17.9
2012/10/15,16.9,25.7,21
2012/10/16,15.9,22.5,19.1
2012/10/17,14.7,23.4,17.7
2012/10/18,13.9,20.6,17.8
2012/10/19,12.5,20.1,16.3
2012/10/20,13.9,21.5,18.1
2012/10/21,13.6,25.5,19.1
2012/10/22,15.4,23.3,19.8
2012/10/23,15.1,25.2,20.5
2012/10/24,14.1,20.8,17.2
2012/10/25,14.1,19.3,16.6
2012/10/26,13.4,22.5,18.3
2012/10/27,15.9,20.8,18
2012/10/28,14.4,16.4,15.4
2012/10/29,14.4,22.7,17.7
2012/10/30,11.8,17.9,15.5
2012/10/31,12,18.7,14.9
2012/11/1,10.6,21.5,15.3
2012/11/2,12.4,19.1,14.9
2012/11/3,11.6,18,14
2012/11/4,11.6,19.2,14.9
2012/11/5,10.7,16,13.5
2012/11/6,12.6,16.1,14
2012/11/7,12.9,20.3,16.5
2012/11/8,10.4,20.5,15.6
2012/11/9,14.4,20.6,16.5
2012/11/10,12.9,20.1,15.7
2012/11/11,11.5,15.1,13.2
2012/11/12,12.1,19,15.3
2012/11/13,12.3,18,14.9
2012/11/14,10.1,19.2,13.6
2012/11/15,8,16.3,11.7
2012/11/16,9.1,17.2,13.3
2012/11/17,10.1,17.2,13.7
2012/11/18,9.8,17.1,12.7
2012/11/19,6.6,9.9,8.6
2012/11/20,5.7,17.9,11.8
2012/11/21,8.9,15,11.4
2012/11/22,7.9,14.3,10.9
2012/11/23,7.9,13.3,10.3
2012/11/24,8.3,12.8,10.5
2012/11/25,6.1,12.4,9.4
2012/11/26,6.6,13.2,8.8
2012/11/27,7.2,13.7,11
2012/11/28,5.7,8.5,7.2
2012/11/29,4.4,16,10.1
2012/11/30,9.4,12.4,10.5
2012/12/1,5.1,10.4,7.3
2012/12/2,3.3,8.6,5.6
2012/12/3,3.4,9.2,6.7
2012/12/4,7.8,13.5,9.9
2012/12/5,4.7,13.7,9.8
2012/12/6,7.6,18.4,11.9
2012/12/7,5.6,12.8,8.4
2012/12/8,4.2,17,9.3
2012/12/9,2.8,10.8,6.6
2012/12/10,1.2,10.4,5.4
2012/12/11,1.5,12,6.7
2012/12/12,4,11.2,7.2
2012/12/13,2.7,11.9,7.1
2012/12/14,2.7,12,7.3
2012/12/15,5.5,9.1,7.2
2012/12/16,5.8,18.2,12
2012/12/17,6.2,9.5,7.9
2012/12/18,7.2,15.6,10.4
2012/12/19,4,9,6.1
2012/12/20,3,10.3,6.6
2012/12/21,2.3,9.8,6.8
2012/12/22,3.3,11.4,6.8
2012/12/23,4.3,10,7.1
2012/12/24,3.2,8.3,5.1
2012/12/25,0.1,9.7,4.5
2012/12/26,1.3,7.5,4.4
2012/12/27,0.8,7.4,3.9
2012/12/28,0.5,7.4,4.2
2012/12/29,3.6,11.5,7.5
2012/12/30,6,8.7,7.2
2012/12/31,4.6,11.3,8.8
2013/1/1,3,9.6,6.5
2013/1/2,4.2,14.4,10
2013/1/3,1.8,9.9,5.6
2013/1/4,1,6.9,3.2
2013/1/5,0.2,4.8,2.8
2013/1/6,-1.4,10.3,4.7
2013/1/7,2.1,8.9,5.5
2013/1/8,2.6,11.4,6.6
2013/1/9,4.4,9.4,6.7
2013/1/10,2.9,9.1,5.5
2013/1/11,2.6,8.9,5.1
2013/1/12,1.2,8.8,4.6
2013/1/13,1.1,13.5,7.6
2013/1/14,0.7,10,3.5
2013/1/15,0.8,7.2,4.4
2013/1/16,1.8,6,3.6
2013/1/17,-0.2,8.3,4.3
2013/1/18,0.3,6.2,3.3
2013/1/19,-0.3,9.8,5.2
2013/1/20,1.8,10.4,6.1
2013/1/21,2.7,9.4,6.5
2013/1/22,3.5,9.3,6.2
2013/1/23,3.9,9.5,6.5
2013/1/24,2.5,9.8,6
2013/1/25,2.8,13.4,6.8
2013/1/26,0.9,7.4,3.8
2013/1/27,0.8,9.4,4.8
2013/1/28,1.4,10.5,5.4
